campaignId,campaignName,dateHourMinute,eventName,sessions
(not set),(referral),202305030952,general_mql,1
(not set),(referral),202305031252,general_mql,1
(not set),(referral),202305032352,general_mql,1
(not set),(referral),202305041409,general_mql,1
(not set),(referral),202305050818,general_mql,1
(not set),(referral),202305050857,general_mql,1
(not set),(referral),202305051103,general_mql,1
(not set),(referral),202305051104,general_mql,1
(not set),(referral),202305051108,general_mql,1
(not set),(referral),202305051109,general_mql,1
(not set),(referral),202305051345,general_mql,1
(not set),(referral),202305051620,general_mql,1
(not set),(referral),202305072012,general_mql,1
(not set),(referral),202305090756,general_mql,1
(not set),(referral),202305092059,general_mql,1
(not set),(referral),202305101108,general_mql,1
(not set),(referral),202305101411,general_mql,1
(not set),(referral),202305101452,general_mql,1
(not set),(referral),202305101715,general_mql,1
(not set),(referral),202305101729,general_mql,1
(not set),(referral),202305102158,general_mql,1
(not set),(referral),202305110716,general_mql,1
(not set),(referral),202305110815,general_mql,1
(not set),(referral),202305111045,general_mql,1
(not set),(referral),202305111047,general_mql,1
(not set),(referral),202305111554,general_mql,1
(not set),(referral),202305120946,general_mql,1
(not set),(referral),202305121437,general_mql,1
(not set),(referral),202305150717,general_mql,1
(not set),(referral),202305150936,general_mql,1
(not set),(referral),202305160825,general_mql,1
(not set),(referral),202305160920,general_mql,1
(not set),(referral),202305161411,general_mql,1
(not set),(referral),202305161436,general_mql,1
(not set),(referral),202305161442,general_mql,1
(not set),(referral),202305161444,general_mql,1
(not set),(referral),202305170736,general_mql,1
(not set),(referral),202305171126,general_mql,1
(not set),(referral),202305171143,general_mql,1
(not set),(referral),202305171644,general_mql,1
(not set),(referral),202305200357,general_mql,1
(not set),(referral),202305200358,general_mql,1
(not set),(referral),202305210308,general_mql,1
(not set),(referral),202305211029,general_mql,1
(not set),(referral),202305220216,general_mql,1
(not set),(referral),202305220250,general_mql,1
(not set),(referral),202305220251,general_mql,1
(not set),(referral),202305220900,general_mql,1
(not set),(referral),202305220940,general_mql,1
(not set),(referral),202305221933,general_mql,1
(not set),(referral),202305231123,general_mql,1
(not set),(referral),202305231224,general_mql,1
(not set),(referral),202305231545,general_mql,1
(not set),(referral),202305241108,general_mql,1
(not set),(referral),202305241436,general_mql,1
(not set),(referral),202305241536,general_mql,1
(not set),(referral),202305251230,general_mql,1
(not set),(referral),202305252029,general_mql,1
(not set),(referral),202305252038,general_mql,1
(not set),(referral),202305260820,general_mql,1
(not set),(referral),202305260821,general_mql,1
(not set),(referral),202305272132,general_mql,1
(not set),(referral),202305272151,general_mql,1
(not set),(referral),202305291253,general_mql,1
(not set),(referral),202305291621,general_mql,1
(not set),(referral),202305301344,general_mql,1
(not set),(referral),202305301408,general_mql,1
(not set),(referral),202305302259,general_mql,1
(not set),(referral),202305302300,general_mql,1
(not set),(referral),202305310705,general_mql,1
(not set),(referral),202305311101,general_mql,1
(not set),(referral),202305311124,general_mql,1
(not set),(referral),202305311558,general_mql,1
(not set),(referral),202305311608,general_mql,1
(not set),(referral),202306011133,general_mql,1
(not set),(referral),202306011134,general_mql,1
(not set),(referral),202306011507,general_mql,1
(not set),(referral),202306012216,general_mql,1
(not set),(referral),202306020829,general_mql,1
(not set),(referral),202306021214,general_mql,1
(not set),(referral),202306041441,general_mql,1
(not set),(referral),202306041720,general_mql,1
(not set),(referral),202306051740,general_mql,1
(not set),(referral),202306051758,general_mql,1
(not set),(referral),202306052330,general_mql,1
(not set),(referral),202306060944,general_mql,1
(not set),(referral),202306061448,general_mql,1
(not set),(referral),202306062329,general_mql,1
(not set),(referral),202306070748,general_mql,1
(not set),(referral),202306082217,general_mql,1
(not set),(referral),202306092012,general_mql,1
(not set),(referral),202306092230,general_mql,1
(not set),(referral),202306111425,general_mql,1
(not set),(referral),202306112200,general_mql,1
(not set),(referral),202306121112,general_mql,1
(not set),(referral),202306121311,general_mql,1
(not set),(referral),202306121410,general_mql,1
(not set),(referral),202306121855,general_mql,1
(not set),(referral),202306121857,general_mql,1
(not set),(referral),202306131038,general_mql,1
(not set),(referral),202306131325,general_mql,1
(not set),(referral),202306131635,general_mql,1
(not set),(referral),202306131904,general_mql,1
(not set),(referral),202306132334,general_mql,1
(not set),(referral),202306132335,general_mql,1
(not set),(referral),202306140849,general_mql,1
(not set),(referral),202306141049,general_mql,1
(not set),(referral),202306141215,general_mql,1
(not set),(referral),202306141511,general_mql,1
(not set),(referral),202306141642,general_mql,1
(not set),(referral),202306141726,general_mql,1
(not set),(referral),202306152010,general_mql,1
(not set),(referral),202306161015,general_mql,1
(not set),(referral),202306182134,general_mql,1
(not set),(referral),202306190903,general_mql,1
(not set),(referral),202306191529,general_mql,1
(not set),(referral),202306191530,general_mql,1
(not set),(referral),202306191715,general_mql,1
(not set),(referral),202306191731,general_mql,1
(not set),(referral),202306200734,general_mql,1
(not set),(referral),202306201225,general_mql,1
(not set),(referral),202306201637,general_mql,1
(not set),(referral),202306211206,general_mql,1
(not set),(referral),202306211255,general_mql,1
(not set),(referral),202306211447,general_mql,1
(not set),(referral),202306211518,general_mql,1
(not set),(referral),202306211751,general_mql,1
(not set),(referral),202306212047,general_mql,1
(not set),(referral),202306220215,general_mql,1
(not set),(referral),202306241621,general_mql,1
(not set),(referral),202306241622,general_mql,1
(not set),(referral),202306261153,general_mql,1
(not set),(referral),202306261309,general_mql,1
(not set),(referral),202306290845,general_mql,1
(not set),(referral),202306291226,general_mql,1
(not set),(referral),202306301004,general_mql,1
(not set),(referral),202306301500,general_mql,1
(not set),(referral),202306301502,general_mql,1
(not set),(referral),202307011234,general_mql,1
(not set),(referral),202307011236,general_mql,1
(not set),(referral),202307011237,general_mql,1
(not set),(referral),202307021645,general_mql,1
(not set),(referral),202307030849,general_mql,1
(not set),(referral),202307031039,general_mql,1
(not set),(referral),202307031918,general_mql,1
(not set),(referral),202307041440,general_mql,1
(not set),(referral),202307051400,general_mql,1
(not set),(referral),202307051510,general_mql,1
(not set),(referral),202307051515,general_mql,1
(not set),(referral),202307061833,general_mql,1
(not set),(referral),202307061844,general_mql,1
(not set),(referral),202307071521,general_mql,1
(not set),(referral),202307071901,general_mql,1
(not set),(referral),202307101630,general_mql,1
(not set),(referral),202307101756,general_mql,1
(not set),(referral),202307101758,general_mql,1
(not set),(referral),202307111403,general_mql,1
(not set),(referral),202307120031,general_mql,1
(not set),(referral),202307120035,general_mql,1
(not set),(referral),202307121033,general_mql,1
(not set),(referral),202307122332,general_mql,1
(not set),(referral),202307122333,general_mql,1
(not set),(referral),202307131557,general_mql,1
(not set),(referral),202307131735,general_mql,1
(not set),(referral),202307140607,general_mql,1
(not set),(referral),202307140805,general_mql,1
(not set),(referral),202307170750,general_mql,1
(not set),(referral),202307170751,general_mql,1
(not set),(referral),202307171244,general_mql,1
(not set),(referral),202307171246,general_mql,1
(not set),(referral),202307171248,general_mql,1
(not set),(referral),202307172011,general_mql,1
(not set),(referral),202307180811,general_mql,1
(not set),(referral),202307181030,general_mql,1
(not set),(referral),202307190558,general_mql,1
(not set),(referral),202307211201,general_mql,1
(not set),(referral),202307220047,general_mql,1
(not set),(referral),202307221556,general_mql,1
(not set),(referral),202307221705,general_mql,1
(not set),(referral),202307222047,general_mql,1
(not set),(referral),202307241249,general_mql,1
(not set),(referral),202307241429,general_mql,1
(not set),(referral),202307241443,general_mql,1
(not set),(referral),202307241444,general_mql,1
(not set),(referral),202307241706,general_mql,1
(not set),(referral),202307241708,general_mql,1
(not set),(referral),202307250926,general_mql,1
(not set),(referral),202307251000,general_mql,1
(not set),(referral),202307252126,general_mql,1
(not set),(referral),202307270954,general_mql,1
(not set),(referral),202307271021,general_mql,1
(not set),(referral),202307271037,general_mql,1
(not set),(referral),202307291114,general_mql,1
(not set),(referral),202308021105,general_mql,1
(not set),(referral),202308030843,general_mql,1
(not set),(referral),202308030844,general_mql,1
(not set),(referral),202308041009,general_mql,1
(not set),(referral),202308071258,general_mql,1
(not set),(referral),202308081603,general_mql,1
(not set),(referral),202308081604,general_mql,1
(not set),(referral),202308082001,general_mql,1
(not set),(referral),202308091900,general_mql,1
(not set),(referral),202308101154,general_mql,1
(not set),(referral),202308101244,general_mql,1
(not set),(referral),202308101245,general_mql,1
(not set),(referral),202308111651,general_mql,1
(not set),(referral),202308121749,general_mql,1
(not set),(referral),202308121750,general_mql,1
(not set),(referral),202308141437,general_mql,1
(not set),(referral),202308142004,general_mql,1
(not set),(referral),202308142005,general_mql,1
(not set),(referral),202308142006,general_mql,1
(not set),(referral),202308142008,general_mql,1
(not set),(referral),202308142100,general_mql,1
(not set),(referral),202308151145,general_mql,1
(not set),(referral),202308151650,general_mql,1
(not set),(referral),202308161027,general_mql,1
(not set),(referral),202308161053,general_mql,1
(not set),(referral),202308161131,general_mql,1
(not set),(referral),202308161133,general_mql,1
(not set),(referral),202308161153,general_mql,1
(not set),(referral),202308171729,general_mql,1
(not set),(referral),202308171843,general_mql,1
(not set),(referral),202308180932,general_mql,1
(not set),(referral),202308181639,general_mql,1
(not set),(referral),202308181856,general_mql,1
(not set),(referral),202308210757,general_mql,1
(not set),(referral),202308211013,general_mql,1
(not set),(referral),202308211436,general_mql,1
(not set),(referral),202308211548,general_mql,1
(not set),(referral),202308220919,general_mql,1
(not set),(referral),202308220920,general_mql,1
(not set),(referral),202308221238,general_mql,1
(not set),(referral),202308221316,general_mql,1
(not set),(referral),202308221547,general_mql,1
(not set),(referral),202308221637,general_mql,1
(not set),(referral),202308231436,general_mql,1
(not set),(referral),202308241207,general_mql,1
(not set),(referral),202308250741,general_mql,1
(not set),(referral),202308251356,general_mql,1
(not set),(referral),202308251358,general_mql,1
(not set),(referral),202308251709,general_mql,1
(not set),(referral),202308271432,general_mql,1
(not set),(referral),202308281129,general_mql,1
(not set),(referral),202308281220,general_mql,1
(not set),(referral),202308290931,general_mql,1
(not set),(referral),202308290954,general_mql,1
(not set),(referral),202308291043,general_mql,1
(not set),(referral),202308291314,general_mql,1
(not set),(referral),202308301701,general_mql,1
(not set),(referral),202308311407,general_mql,1
(not set),(referral),202308311532,general_mql,1
(not set),(referral),202308311546,general_mql,1
(not set),(referral),202308312057,general_mql,1
(not set),(referral),202309011330,general_mql,1
(not set),(referral),202309022108,general_mql,1
(not set),(referral),202309022218,general_mql,1
(not set),(referral),202309022233,general_mql,1
(not set),(referral),202309040020,general_mql,1
(not set),(referral),202309040349,general_mql,1
(not set),(referral),202309040350,general_mql,1
(not set),(referral),202309041119,general_mql,1
(not set),(referral),202309050913,general_mql,1
(not set),(referral),202309051234,general_mql,1
(not set),(referral),202309051526,general_mql,1
(not set),(referral),202309052131,general_mql,1
(not set),(referral),202309061554,general_mql,1
(not set),(referral),202309061622,general_mql,1
(not set),(referral),202309071302,general_mql,1
(not set),(referral),202309071656,general_mql,1
(not set),(referral),202309080854,general_mql,1
(not set),(referral),202309081038,general_mql,1
(not set),(referral),202309081059,general_mql,1
(not set),(referral),202309081924,general_mql,1
(not set),(referral),202309082054,general_mql,1
(not set),(referral),202309082101,general_mql,1
(not set),(referral),202309082319,general_mql,1
(not set),(referral),202309091137,general_mql,1
(not set),(referral),202309091201,general_mql,1
(not set),(referral),202309102208,general_mql,1
(not set),(referral),202309110718,general_mql,1
(not set),(referral),202309111035,general_mql,1
(not set),(referral),202309111059,general_mql,1
(not set),(referral),202309111106,general_mql,1
(not set),(referral),202309111152,general_mql,1
(not set),(referral),202309112000,general_mql,1
(not set),(referral),202309141104,general_mql,1
(not set),(referral),202309141105,general_mql,1
(not set),(referral),202309141609,general_mql,1
(not set),(referral),202309141620,general_mql,1
(not set),(referral),202309151047,general_mql,1
(not set),(referral),202309151048,general_mql,1
(not set),(referral),202309151348,general_mql,1
(not set),(referral),202309170029,general_mql,1
(not set),(referral),202309171855,general_mql,1
(not set),(referral),202309181149,general_mql,1
(not set),(referral),202309181200,general_mql,1
(not set),(referral),202309181307,general_mql,1
(not set),(referral),202309190140,general_mql,1
(not set),(referral),202309191215,general_mql,1
(not set),(referral),202309191225,general_mql,1
(not set),(referral),202309191229,general_mql,1
(not set),(referral),202309191543,general_mql,1
(not set),(referral),202309191603,general_mql,1
(not set),(referral),202309191620,general_mql,1
(not set),(referral),202309201148,general_mql,1
(not set),(referral),202309201313,general_mql,1
(not set),(referral),202309210849,general_mql,1
(not set),(referral),202309210907,general_mql,1
(not set),(referral),202309211447,general_mql,1
(not set),(referral),202309211656,general_mql,1
(not set),(referral),202309221112,general_mql,1
(not set),(referral),202309221427,general_mql,1
(not set),(referral),202309221929,general_mql,1
(not set),(referral),202309221931,general_mql,1
(not set),(referral),202309241159,general_mql,1
(not set),(referral),202309241421,general_mql,1
(not set),(referral),202309250919,general_mql,1
(not set),(referral),202309261055,general_mql,1
(not set),(referral),202309261156,general_mql,1
(not set),(referral),202309261240,general_mql,1
(not set),(referral),202309261244,general_mql,1
(not set),(referral),202309261245,general_mql,1
(not set),(referral),202309261931,general_mql,1
(not set),(referral),202309270733,general_mql,1
(not set),(referral),202309270935,general_mql,1
(not set),(referral),202309270947,general_mql,1
(not set),(referral),202309271000,general_mql,1
(not set),(referral),202309271423,general_mql,1
(not set),(referral),202309271429,general_mql,1
(not set),(referral),202309271605,general_mql,1
(not set),(referral),202309271632,general_mql,1
(not set),(referral),202309271633,general_mql,1
(not set),(referral),202309280657,general_mql,1
(not set),(referral),202309280723,general_mql,1
(not set),(referral),202309280936,general_mql,1
(not set),(referral),202309281350,general_mql,1
(not set),(referral),202309281546,general_mql,1
(not set),(referral),202309281548,general_mql,1
(not set),(referral),202309290723,general_mql,1
(not set),(referral),202309291353,general_mql,1
(not set),(referral),202309291354,general_mql,1
(not set),(referral),202309291409,general_mql,1
(not set),(referral),202309291414,general_mql,1
(not set),(referral),202309291416,general_mql,1
(not set),(referral),202309301132,general_mql,1
(not set),(referral),202309301133,general_mql,1
(not set),(referral),202310021458,general_mql,1
(not set),(referral),202310021504,general_mql,1
(not set),(referral),202310021847,general_mql,1
(not set),(referral),202310031122,general_mql,1
(not set),(referral),202310031133,general_mql,1
(not set),(referral),202310031137,general_mql,1
(not set),(referral),202310031141,general_mql,1
(not set),(referral),202310031209,general_mql,1
(not set),(referral),202310032215,general_mql,1
(not set),(referral),202310050236,general_mql,1
(not set),(referral),202310051110,general_mql,1
(not set),(referral),202310051507,general_mql,1
(not set),(referral),202310052155,general_mql,1
(not set),(referral),202310060801,general_mql,1
(not set),(referral),202310060821,general_mql,1
(not set),(referral),202310061217,general_mql,1
(not set),(referral),202310061301,general_mql,1
(not set),(referral),202310090908,general_mql,1
(not set),(referral),202310091019,general_mql,1
(not set),(referral),202310091229,general_mql,1
(not set),(referral),202310101009,general_mql,1
(not set),(referral),202310110319,general_mql,1
(not set),(referral),202310110852,general_mql,1
(not set),(referral),202310111408,general_mql,1
(not set),(referral),202310111518,general_mql,1
(not set),(referral),202310120916,general_mql,1
(not set),(referral),202310120935,general_mql,1
(not set),(referral),202310121329,general_mql,1
(not set),(referral),202310121420,general_mql,1
(not set),(referral),202310121421,general_mql,1
(not set),(referral),202310121721,general_mql,1
(not set),(referral),202310121950,general_mql,1
(not set),(referral),202310130828,general_mql,1
(not set),(referral),202310131128,general_mql,1
(not set),(referral),202310131202,general_mql,1
(not set),(referral),202310141235,general_mql,1
(not set),(referral),202310150425,general_mql,1
(not set),(referral),202310150426,general_mql,1
(not set),(referral),202310161158,general_mql,1
(not set),(referral),202310161213,general_mql,1
(not set),(referral),202310171948,general_mql,1
(not set),(referral),202310172026,general_mql,1
(not set),(referral),202310180940,general_mql,1
(not set),(referral),202310181724,general_mql,1
(not set),(referral),202310181856,general_mql,1
(not set),(referral),202310181953,general_mql,1
(not set),(referral),202310182256,general_mql,1
(not set),(referral),202310191304,general_mql,1
(not set),(referral),202310191342,general_mql,1
(not set),(referral),202310191417,general_mql,1
(not set),(referral),202310192045,general_mql,1
(not set),(referral),202310192046,general_mql,1
(not set),(referral),202310201337,general_mql,1
(not set),(referral),202310221706,general_mql,1
(not set),(referral),202310231147,general_mql,1
(not set),(referral),202310232117,general_mql,1
(not set),(referral),202310241549,general_mql,1
(not set),(referral),202310242321,general_mql,1
(not set),(referral),202310242339,general_mql,1
(not set),(referral),202310250952,general_mql,1
(not set),(referral),202310260922,general_mql,1
(not set),(referral),202310300650,general_mql,1
(not set),(referral),202310301036,general_mql,1
(not set),(referral),202310310929,general_mql,1
(not set),(referral),202311011239,general_mql,1
(not set),(referral),202311021112,general_mql,1
(not set),(referral),202311021953,general_mql,1
(not set),(referral),202311022346,general_mql,1
(not set),(referral),202311061043,general_mql,1
(not set),(referral),202311070004,general_mql,1
(not set),(referral),202311081613,general_mql,1
(not set),(referral),202311131047,general_mql,1
(not set),(referral),202311131753,general_mql,1
(not set),(referral),202311141720,general_mql,1
(not set),(referral),202311150721,general_mql,1
(not set),(referral),202311151357,general_mql,1
(not set),(referral),202311152222,general_mql,1
(not set),(referral),202311170926,general_mql,1
(not set),(referral),202311171427,general_mql,1
(not set),(referral),202311200814,general_mql,1
(not set),(referral),202311201227,general_mql,1
(not set),(referral),202311211947,general_mql,1
(not set),(referral),202311231039,general_mql,1
(not set),(referral),202311240501,general_mql,1
(not set),(referral),202311241612,general_mql,1
(not set),(referral),202312051118,general_mql,1
(not set),(referral),202312061229,general_mql,1
(not set),(referral),202312161533,general_mql,1
(not set),(referral),202401081423,general_mql,1
(not set),(referral),202401081443,general_mql,1
(not set),(referral),202401081752,general_mql,1
(not set),(referral),202401082030,general_mql,1
(not set),(referral),202401090735,general_mql,1
(not set),(referral),202401110711,general_mql,1
(not set),(referral),202401112039,general_mql,1
(not set),(referral),202401121022,general_mql,1
(not set),(referral),202401121023,general_mql,1
(not set),(referral),202401121309,general_mql,1
(not set),(referral),202401171111,general_mql,1
(not set),(referral),202401171115,general_mql,1
(not set),(referral),202401172244,general_mql,1
(not set),(referral),202401190748,general_mql,1
(not set),(referral),202401201919,general_mql,1
(not set),(referral),202401221114,general_mql,1
(not set),(referral),202401230735,general_mql,1
(not set),(referral),202401240140,general_mql,1
(not set),(referral),202401240735,general_mql,1
(not set),(referral),202401251445,general_mql,1
(not set),(referral),202401271200,general_mql,1
(not set),(referral),202401291731,general_mql,1
(not set),(referral),202401301023,general_mql,1
(not set),(referral),202401301024,general_mql,1
(not set),(referral),202401301328,general_mql,1
(not set),(referral),202401301332,general_mql,1
(not set),(referral),202401311121,general_mql,1
(not set),(referral),202402021129,general_mql,1
(not set),(referral),202402022013,general_mql,1
(not set),(referral),202402022127,general_mql,1
(not set),(referral),202402030227,general_mql,1
(not set),(referral),202402031613,general_mql,1
(not set),(referral),202402031836,general_mql,1
(not set),(referral),202402051140,general_mql,1
(not set),(referral),202402051454,general_mql,1
(not set),(referral),202402052002,general_mql,1
(not set),(referral),202402061730,general_mql,1
(not set),(referral),202402071510,general_mql,1
(not set),(referral),202402071626,general_mql,1
(not set),(referral),202402071816,general_mql,1
(not set),(referral),202402080015,general_mql,1
(not set),(referral),202402091036,general_mql,1
(not set),(referral),202402091041,general_mql,1
(not set),(referral),202402091102,general_mql,1
(not set),(referral),202402091535,general_mql,1
(not set),(referral),202402091616,general_mql,1
(not set),(referral),202402091822,general_mql,1
(not set),(referral),202402100920,general_mql,1
(not set),(referral),202402100921,general_mql,1
(not set),(referral),202402100922,general_mql,1
(not set),(referral),202402100923,general_mql,1
(not set),(referral),202402100924,general_mql,1
(not set),(referral),202402100925,general_mql,1
(not set),(referral),202402100926,general_mql,1
(not set),(referral),202402100931,general_mql,1
(not set),(referral),202402121405,general_mql,1
(not set),(referral),202402121731,general_mql,1
(not set),(referral),202402131044,general_mql,1
(not set),(referral),202402131303,general_mql,1
(not set),(referral),202402141115,general_mql,1
(not set),(referral),202402141119,general_mql,1
(not set),(referral),202402141405,general_mql,1
(not set),(referral),202402151116,general_mql,1
(not set),(referral),202402151130,general_mql,1
(not set),(referral),202402151132,general_mql,1
(not set),(referral),202402151157,general_mql,1
(not set),(referral),202402151314,general_mql,1
(not set),(referral),202402151323,general_mql,1
(not set),(referral),202402151422,general_mql,1
(not set),(referral),202402151759,general_mql,1
(not set),(referral),202402152004,general_mql,1
(not set),(referral),202402152107,general_mql,1
(not set),(referral),202402160821,general_mql,1
(not set),(referral),202402160843,general_mql,1
(not set),(referral),202402160848,general_mql,1
(not set),(referral),202402161137,general_mql,1
(not set),(referral),202402161456,general_mql,1
(not set),(referral),202402161457,general_mql,1
(not set),(referral),202402181128,general_mql,1
(not set),(referral),202402191042,general_mql,1
(not set),(referral),202402191525,general_mql,1
(not set),(referral),202402191925,general_mql,1
(not set),(referral),202402192247,general_mql,1
(not set),(referral),202402200804,general_mql,1
(not set),(referral),202402200837,general_mql,1
(not set),(referral),202402201252,general_mql,1
(not set),(referral),202402201254,general_mql,1
(not set),(referral),202402201255,general_mql,1
(not set),(referral),202402201256,general_mql,1
(not set),(referral),202402201257,general_mql,1
(not set),(referral),202402201300,general_mql,1
(not set),(referral),202402201438,general_mql,1
(not set),(referral),202402211404,general_mql,1
(not set),(referral),202402211405,general_mql,1
(not set),(referral),202402211429,general_mql,1
(not set),(referral),202402221039,general_mql,1
(not set),(referral),202402221049,general_mql,1
(not set),(referral),202402221706,general_mql,1
(not set),(referral),202402221952,general_mql,1
(not set),(referral),202402230927,general_mql,1
(not set),(referral),202402230947,general_mql,1
(not set),(referral),202402231153,general_mql,1
(not set),(referral),202402231155,general_mql,1
(not set),(referral),202402250930,general_mql,1
(not set),(referral),202402261451,general_mql,1
(not set),(referral),202402261452,general_mql,1
(not set),(referral),202402261453,general_mql,1
(not set),(referral),202402261457,general_mql,1
(not set),(referral),202402261459,general_mql,1
(not set),(referral),202402261656,general_mql,1
(not set),(referral),202402261720,general_mql,1
