campaignId,campaignName,date,advertiserAdClicks,advertiserAdCost
17207660110,CH_Search_Brand,26/08/2022,2,7.3
17207660110,CH_Search_Brand,25/08/2022,2,7.81
17207660110,CH_Search_Brand,12/08/2022,2,11.55
17207660110,CH_Search_Brand,21/07/2022,2,1.97
17207660110,CH_Search_Brand,18/07/2022,2,8.14
17207660110,CH_Search_Brand,13/07/2022,2,3.37
17207660110,CH_Search_Brand,11/07/2022,2,2.84
17207660110,CH_Search_Brand,06/07/2022,2,3.23
17207660110,CH_Search_Brand,01/07/2022,2,5.1
17207660110,CH_Search_Brand,30/06/2022,2,4.5
17207660110,CH_Search_Brand,24/06/2022,2,0.47
21008415118,EU_EN_SmartDisplay,29/03/2024,0,0
21008415118,EU_EN_SmartDisplay,28/03/2024,0,0
21008415118,EU_EN_SmartDisplay,19/03/2024,0,0
17207660113,AT_Search_GEN,24/11/2022,0,0
17207660107,GER_Search_Brand,03/01/2024,0,0
17207660107,GER_Search_Brand,19/08/2023,0,0
17207660107,GER_Search_Brand,01/08/2023,0,0
17207660107,GER_Search_Brand,26/04/2023,0,0
17207660104,AT_Search_Brand,03/08/2023,0,0
17207660104,AT_Search_Brand,18/02/2023,0,0
17207660107,GER_Search_Brand,15/04/2023,1,0.01
17207660107,GER_Search_Brand,01/04/2023,1,0.01
17207660107,GER_Search_Brand,19/03/2023,1,0.01
17207660107,GER_Search_Brand,18/03/2023,1,0.01
17207660107,GER_Search_Brand,11/03/2023,1,0.01
17207660107,GER_Search_Brand,05/03/2023,1,0.01
17207660107,GER_Search_Brand,04/03/2023,1,0.01
17207660107,GER_Search_Brand,24/02/2023,1,0.01
17207660107,GER_Search_Brand,10/01/2023,1,0.01
17207660107,GER_Search_Brand,22/12/2022,1,0.01
17207660107,GER_Search_Brand,07/12/2022,1,0.01
17207660107,GER_Search_Brand,03/12/2022,1,0.01
17207660107,GER_Search_Brand,13/11/2022,1,0.01
17207660107,GER_Search_Brand,10/11/2022,1,0.01
17207660107,GER_Search_Brand,03/11/2022,1,0.01
17207660107,GER_Search_Brand,24/10/2022,1,0.01
17207660107,GER_Search_Brand,23/10/2022,1,0.01
17207660107,GER_Search_Brand,18/10/2022,1,0.01
17207660107,GER_Search_Brand,08/10/2022,1,0.01
17207660107,GER_Search_Brand,03/10/2022,1,0.01
17207660107,GER_Search_Brand,24/09/2022,1,0.01
17207660107,GER_Search_Brand,11/09/2022,1,0.01
17207660107,GER_Search_Brand,09/09/2022,1,0.01
17207660107,GER_Search_Brand,16/08/2022,1,0.01
17207660107,GER_Search_Brand,09/07/2022,1,0.01
17207660107,GER_Search_Brand,06/07/2022,1,0.01
17207660104,AT_Search_Brand,01/04/2024,1,0.01
17207660104,AT_Search_Brand,30/03/2024,1,0.01
17207660104,AT_Search_Brand,25/02/2024,1,0.01
17207660104,AT_Search_Brand,31/12/2023,1,0.01
17207660104,AT_Search_Brand,30/12/2023,1,0.01
17207660104,AT_Search_Brand,25/12/2023,1,0.01
17207660104,AT_Search_Brand,10/12/2023,1,0.01
17207660104,AT_Search_Brand,06/12/2023,1,0.01
17207660104,AT_Search_Brand,26/11/2023,1,0.01
17207660104,AT_Search_Brand,17/11/2023,1,0.01
17207660104,AT_Search_Brand,11/11/2023,1,0.01
17207660104,AT_Search_Brand,23/10/2023,1,0.01
17207660104,AT_Search_Brand,07/10/2023,1,0.01
17207660104,AT_Search_Brand,16/08/2023,1,0.01
17207660104,AT_Search_Brand,14/07/2023,1,0.01
17207660104,AT_Search_Brand,02/01/2023,1,0.01
17207660104,AT_Search_Brand,30/12/2022,1,0.01
17207660104,AT_Search_Brand,23/12/2022,1,0.01
17207660104,AT_Search_Brand,29/11/2022,1,0.01
17207660104,AT_Search_Brand,15/11/2022,1,0.01
17207660104,AT_Search_Brand,14/11/2022,1,0.01
17207660104,AT_Search_Brand,12/11/2022,1,0.01
17207660104,AT_Search_Brand,09/11/2022,1,0.01
17207660104,AT_Search_Brand,06/11/2022,1,0.01
17207660104,AT_Search_Brand,14/10/2022,1,0.01
17207660104,AT_Search_Brand,02/10/2022,1,0.01
17207660104,AT_Search_Brand,11/09/2022,1,0.01
17207660104,AT_Search_Brand,10/09/2022,1,0.01
17207660104,AT_Search_Brand,30/07/2022,1,0.01
17207660104,AT_Search_Brand,29/07/2022,1,0.01
17207660104,AT_Search_Brand,27/07/2022,1,0.01
17207660104,AT_Search_Brand,24/07/2022,1,0.01
21037015173,EU_Search_Brand_EN,01/04/2024,1,0.28
21037015173,EU_Search_Brand_EN,30/03/2024,1,0.83
21037015173,EU_Search_Brand_EN,15/03/2024,1,0.88
21037015173,EU_Search_Brand_EN,09/03/2024,1,1.02
21037015173,EU_Search_Brand_EN,04/03/2024,1,0.87
21037015173,EU_Search_Brand_EN,24/02/2024,1,0.26
21008415118,EU_EN_SmartDisplay,18/03/2024,1,0.3029
21008415118,EU_EN_SmartDisplay,16/03/2024,1,0.3806
20586178724,ES_Search_Brand,04/04/2024,1,0.02
20586178724,ES_Search_Brand,28/02/2024,1,0.23
20586178724,ES_Search_Brand,26/02/2024,1,0.18
20586178724,ES_Search_Brand,16/02/2024,1,0.34
20586178724,ES_Search_Brand,14/02/2024,1,0.65
20586178724,ES_Search_Brand,29/01/2024,1,0.65
20586178724,ES_Search_Brand,23/01/2024,1,0.03
20586178724,ES_Search_Brand,15/01/2024,1,0.06
20586178724,ES_Search_Brand,11/01/2024,1,0.35
20586178724,ES_Search_Brand,01/01/2024,1,0.65
20586178724,ES_Search_Brand,27/12/2023,1,0.11
20586178724,ES_Search_Brand,22/12/2023,1,0.02
20586178724,ES_Search_Brand,17/12/2023,1,0.33
20586178724,ES_Search_Brand,15/12/2023,1,0.61
20586178724,ES_Search_Brand,04/12/2023,1,0.64
20586178724,ES_Search_Brand,29/11/2023,1,0.08
20586178724,ES_Search_Brand,26/11/2023,1,0.6
20586178724,ES_Search_Brand,22/10/2023,1,0.63
20586178724,ES_Search_Brand,20/10/2023,1,0.09
20586178724,ES_Search_Brand,11/10/2023,1,0.15
20586178724,ES_Search_Brand,03/10/2023,1,0.11
19241574714,ES_Search_GEN,26/02/2023,1,0.18
18124046792,GER_DSA_GEN,23/11/2022,1,0.59
18124046792,GER_DSA_GEN,30/10/2022,1,0.32
18124046792,GER_DSA_GEN,25/10/2022,1,2.43
18124046792,GER_DSA_GEN,19/10/2022,1,1.71
18124046792,GER_DSA_GEN,10/10/2022,1,8.54
18124046792,GER_DSA_GEN,05/10/2022,1,1.98
18124046792,GER_DSA_GEN,03/10/2022,1,4.11
18124046792,GER_DSA_GEN,02/10/2022,1,2.07
18124046792,GER_DSA_GEN,29/09/2022,1,2.24
18124046792,GER_DSA_GEN,27/09/2022,1,3.27
18124046792,GER_DSA_GEN,27/08/2022,1,0.46
18124046792,GER_DSA_GEN,26/08/2022,1,0.76
18124006922,AT_DSA_GEN,23/11/2022,1,2.59
18124006922,AT_DSA_GEN,16/11/2022,1,7.51
18124006922,AT_DSA_GEN,14/11/2022,1,3.81
18124006922,AT_DSA_GEN,12/11/2022,1,1.7
18124006922,AT_DSA_GEN,11/11/2022,1,5.19
18124006922,AT_DSA_GEN,10/11/2022,1,1.47
18124006922,AT_DSA_GEN,08/11/2022,1,2.45
18124006922,AT_DSA_GEN,06/11/2022,1,3.02
18124006922,AT_DSA_GEN,05/11/2022,1,7.34
18124006922,AT_DSA_GEN,03/11/2022,1,2.79
18124006922,AT_DSA_GEN,02/11/2022,1,2.2
18124006922,AT_DSA_GEN,31/10/2022,1,1.96
18124006922,AT_DSA_GEN,27/10/2022,1,4.69
18124006922,AT_DSA_GEN,22/10/2022,1,1.12
18124006922,AT_DSA_GEN,20/10/2022,1,4.09
18124006922,AT_DSA_GEN,15/10/2022,1,3.38
18124006922,AT_DSA_GEN,12/10/2022,1,5.36
18124006922,AT_DSA_GEN,06/10/2022,1,0.56
18124006922,AT_DSA_GEN,30/09/2022,1,9.2
18124006922,AT_DSA_GEN,26/09/2022,1,1.67
17207660104,AT_Search_Brand,07/04/2024,1,0.79
17207660104,AT_Search_Brand,29/03/2024,1,0.6
17207660104,AT_Search_Brand,20/03/2024,1,0.44
17207660104,AT_Search_Brand,16/03/2024,1,0.14
17207660104,AT_Search_Brand,10/03/2024,1,0.03
17207660104,AT_Search_Brand,06/03/2024,1,0.13
17207660104,AT_Search_Brand,04/03/2024,1,0.59
17207660104,AT_Search_Brand,11/02/2024,1,0.81
17207660104,AT_Search_Brand,03/02/2024,1,0.05
17207660104,AT_Search_Brand,04/01/2024,1,0.34
17207660104,AT_Search_Brand,26/12/2023,1,0.35
17207660104,AT_Search_Brand,24/12/2023,1,0.37
17207660104,AT_Search_Brand,23/12/2023,1,0.38
17207660104,AT_Search_Brand,17/12/2023,1,0.38
17207660104,AT_Search_Brand,09/12/2023,1,0.12
17207660104,AT_Search_Brand,18/11/2023,1,0.08
17207660104,AT_Search_Brand,12/11/2023,1,0.35
17207660104,AT_Search_Brand,21/10/2023,1,0.29
17207660104,AT_Search_Brand,15/10/2023,1,0.08
17207660104,AT_Search_Brand,05/10/2023,1,0.82
17207660104,AT_Search_Brand,09/09/2023,1,0.4
17207660104,AT_Search_Brand,04/09/2023,1,0.07
17207660104,AT_Search_Brand,02/09/2023,1,0.42
17207660104,AT_Search_Brand,27/08/2023,1,0.03
17207660104,AT_Search_Brand,15/08/2023,1,0.26
17207660104,AT_Search_Brand,14/08/2023,1,0.06
17207660104,AT_Search_Brand,12/08/2023,1,0.06
17207660104,AT_Search_Brand,31/07/2023,1,0.78
17207660104,AT_Search_Brand,29/07/2023,1,0.61
17207660104,AT_Search_Brand,26/07/2023,1,0.6
17207660104,AT_Search_Brand,25/07/2023,1,0.64
17207660104,AT_Search_Brand,10/07/2023,1,0.6
17207660104,AT_Search_Brand,04/07/2023,1,0.36
17207660104,AT_Search_Brand,26/06/2023,1,0.63
17207660104,AT_Search_Brand,23/06/2023,1,0.04
17207660104,AT_Search_Brand,16/06/2023,1,8.19
17207660104,AT_Search_Brand,15/06/2023,1,7.05
17207660104,AT_Search_Brand,08/06/2023,1,0.62
17207660104,AT_Search_Brand,02/06/2023,1,2.45
17207660104,AT_Search_Brand,31/05/2023,1,1.02
17207660104,AT_Search_Brand,20/05/2023,1,0.02
17207660104,AT_Search_Brand,17/05/2023,1,0.46
17207660104,AT_Search_Brand,16/05/2023,1,0.32
17207660104,AT_Search_Brand,12/05/2023,1,0.13
17207660104,AT_Search_Brand,07/05/2023,1,2
17207660104,AT_Search_Brand,30/04/2023,1,0.25
17207660104,AT_Search_Brand,29/04/2023,1,0.27
17207660104,AT_Search_Brand,01/04/2023,1,0.14
17207660104,AT_Search_Brand,25/03/2023,1,0.16
17207660104,AT_Search_Brand,23/03/2023,1,0.06
17207660104,AT_Search_Brand,13/03/2023,1,2.06
17207660104,AT_Search_Brand,11/03/2023,1,0.1
17207660104,AT_Search_Brand,25/02/2023,1,0.06
17207660104,AT_Search_Brand,28/01/2023,1,0.24
17207660104,AT_Search_Brand,27/01/2023,1,0.58
17207660104,AT_Search_Brand,25/01/2023,1,0.3
17207660104,AT_Search_Brand,22/01/2023,1,1.47
17207660104,AT_Search_Brand,21/01/2023,1,0.03
17207660104,AT_Search_Brand,20/01/2023,1,0.13
17207660104,AT_Search_Brand,11/01/2023,1,0.28
17207660104,AT_Search_Brand,09/01/2023,1,0.03
17207660104,AT_Search_Brand,08/01/2023,1,0.18
17207660104,AT_Search_Brand,03/01/2023,1,1.23
17207660104,AT_Search_Brand,27/12/2022,1,0.59
17207660104,AT_Search_Brand,13/12/2022,1,0.48
17207660104,AT_Search_Brand,09/12/2022,1,0.15
17207660104,AT_Search_Brand,01/12/2022,1,0.02
17207660104,AT_Search_Brand,26/11/2022,1,0.65
17207660104,AT_Search_Brand,24/11/2022,1,0.11
17207660104,AT_Search_Brand,22/11/2022,1,0.03
17207660104,AT_Search_Brand,19/11/2022,1,0.16
17207660104,AT_Search_Brand,29/10/2022,1,0.06
17207660104,AT_Search_Brand,28/10/2022,1,0.02
17207660104,AT_Search_Brand,26/10/2022,1,0.37
17207660104,AT_Search_Brand,13/10/2022,1,0.06
17207660104,AT_Search_Brand,09/10/2022,1,0.03
17207660104,AT_Search_Brand,24/09/2022,1,0.25
17207660104,AT_Search_Brand,18/09/2022,1,0.03
17207660104,AT_Search_Brand,05/09/2022,1,0.03
17207660104,AT_Search_Brand,27/08/2022,1,0.66
17207660104,AT_Search_Brand,26/08/2022,1,0.18
17207660104,AT_Search_Brand,26/07/2022,1,0.55
17207660104,AT_Search_Brand,24/06/2022,1,0.08
17207660107,GER_Search_Brand,01/04/2024,1,0.12
17207660107,GER_Search_Brand,30/03/2024,1,0.2
17207660107,GER_Search_Brand,29/03/2024,1,0.72
17207660107,GER_Search_Brand,22/03/2024,1,0.8
17207660107,GER_Search_Brand,27/02/2024,1,0.09
17207660107,GER_Search_Brand,03/02/2024,1,0.02
17207660107,GER_Search_Brand,14/01/2024,1,0.8
17207660107,GER_Search_Brand,27/12/2023,1,0.38
17207660107,GER_Search_Brand,24/12/2023,1,0.27
17207660107,GER_Search_Brand,23/12/2023,1,0.02
17207660107,GER_Search_Brand,18/12/2023,1,0.02
17207660107,GER_Search_Brand,10/12/2023,1,0.43
17207660107,GER_Search_Brand,26/11/2023,1,0.96
17207660107,GER_Search_Brand,11/11/2023,1,0.7
17207660107,GER_Search_Brand,04/11/2023,1,0.79
17207660107,GER_Search_Brand,28/10/2023,1,0.28
17207660107,GER_Search_Brand,21/10/2023,1,0.75
17207660107,GER_Search_Brand,15/10/2023,1,0.16
17207660107,GER_Search_Brand,07/10/2023,1,0.02
17207660107,GER_Search_Brand,01/10/2023,1,0.59
17207660107,GER_Search_Brand,30/09/2023,1,0.74
17207660107,GER_Search_Brand,14/09/2023,1,0.38
17207660107,GER_Search_Brand,04/09/2023,1,0.23
17207660107,GER_Search_Brand,01/09/2023,1,0.03
17207660107,GER_Search_Brand,31/08/2023,1,0.43
17207660107,GER_Search_Brand,27/08/2023,1,0.18
17207660107,GER_Search_Brand,26/08/2023,1,0.03
17207660107,GER_Search_Brand,08/08/2023,1,0.32
17207660107,GER_Search_Brand,06/08/2023,1,0.44
17207660107,GER_Search_Brand,04/08/2023,1,0.9
17207660107,GER_Search_Brand,03/08/2023,1,0.7
17207660107,GER_Search_Brand,02/08/2023,1,0.79
17207660107,GER_Search_Brand,30/07/2023,1,0.8
17207660107,GER_Search_Brand,29/07/2023,1,0.79
17207660107,GER_Search_Brand,27/07/2023,1,0.76
17207660107,GER_Search_Brand,26/07/2023,1,0.73
17207660107,GER_Search_Brand,19/07/2023,1,1.01
17207660107,GER_Search_Brand,17/07/2023,1,0.99
17207660107,GER_Search_Brand,12/07/2023,1,0.56
17207660107,GER_Search_Brand,11/07/2023,1,0.77
17207660107,GER_Search_Brand,10/07/2023,1,0.77
17207660107,GER_Search_Brand,07/07/2023,1,0.77
17207660107,GER_Search_Brand,30/06/2023,1,0.33
17207660107,GER_Search_Brand,20/06/2023,1,0.33
17207660107,GER_Search_Brand,14/06/2023,1,0.33
17207660107,GER_Search_Brand,30/05/2023,1,1.86
17207660107,GER_Search_Brand,28/05/2023,1,3.85
17207660107,GER_Search_Brand,14/05/2023,1,8.2
17207660107,GER_Search_Brand,07/05/2023,1,0.17
17207660107,GER_Search_Brand,06/05/2023,1,0.3
17207660107,GER_Search_Brand,01/05/2023,1,19.44
17207660107,GER_Search_Brand,27/04/2023,1,0.22
17207660107,GER_Search_Brand,05/04/2023,1,2.32
17207660107,GER_Search_Brand,26/03/2023,1,9.05
17207660107,GER_Search_Brand,24/03/2023,1,0.67
17207660107,GER_Search_Brand,20/03/2023,1,0.05
17207660107,GER_Search_Brand,13/03/2023,1,0.17
17207660107,GER_Search_Brand,10/03/2023,1,0.62
17207660107,GER_Search_Brand,26/02/2023,1,0.26
17207660107,GER_Search_Brand,22/02/2023,1,0.04
17207660107,GER_Search_Brand,20/02/2023,1,0.75
17207660107,GER_Search_Brand,19/02/2023,1,0.67
17207660107,GER_Search_Brand,17/02/2023,1,3.09
17207660107,GER_Search_Brand,25/01/2023,1,0.08
17207660107,GER_Search_Brand,23/01/2023,1,0.02
17207660107,GER_Search_Brand,27/12/2022,1,0.48
17207660107,GER_Search_Brand,16/12/2022,1,0.62
17207660107,GER_Search_Brand,11/12/2022,1,0.15
17207660107,GER_Search_Brand,30/11/2022,1,0.09
17207660107,GER_Search_Brand,02/11/2022,1,0.05
17207660107,GER_Search_Brand,31/10/2022,1,0.1
17207660107,GER_Search_Brand,22/10/2022,1,0.2
17207660107,GER_Search_Brand,09/10/2022,1,0.05
17207660107,GER_Search_Brand,29/08/2022,1,0.39
17207660107,GER_Search_Brand,22/08/2022,1,0.24
17207660107,GER_Search_Brand,20/08/2022,1,0.06
17207660107,GER_Search_Brand,19/08/2022,1,0.1
17207660107,GER_Search_Brand,15/08/2022,1,2.31
17207660107,GER_Search_Brand,12/08/2022,1,0.03
17207660107,GER_Search_Brand,10/08/2022,1,0.24
17207660107,GER_Search_Brand,08/08/2022,1,0.32
17207660107,GER_Search_Brand,01/08/2022,1,0.1
17207660107,GER_Search_Brand,26/07/2022,1,0.02
17207660107,GER_Search_Brand,22/07/2022,1,0.11
17207660107,GER_Search_Brand,19/07/2022,1,0.72
17207660107,GER_Search_Brand,04/07/2022,1,0.09
17207660107,GER_Search_Brand,28/06/2022,1,0.22
17207660107,GER_Search_Brand,25/06/2022,1,0.07
17207660107,GER_Search_Brand,23/06/2022,1,1.25
17207660110,CH_Search_Brand,05/04/2024,1,0.74
17207660110,CH_Search_Brand,31/03/2024,1,1.12
17207660110,CH_Search_Brand,25/03/2024,1,0.92
17207660110,CH_Search_Brand,24/03/2024,1,0.49
17207660110,CH_Search_Brand,19/03/2024,1,0.87
17207660110,CH_Search_Brand,18/03/2024,1,0.88
17207660110,CH_Search_Brand,12/03/2024,1,1.08
17207660110,CH_Search_Brand,11/03/2024,1,0.39
17207660110,CH_Search_Brand,10/03/2024,1,0.11
17207660110,CH_Search_Brand,08/03/2024,1,1.14
17207660110,CH_Search_Brand,06/03/2024,1,0.98
17207660110,CH_Search_Brand,04/03/2024,1,0.86
17207660110,CH_Search_Brand,01/03/2024,1,0.88
17207660110,CH_Search_Brand,24/02/2024,1,0.85
17207660110,CH_Search_Brand,14/02/2024,1,0.05
17207660110,CH_Search_Brand,02/02/2024,1,0.85
17207660110,CH_Search_Brand,23/01/2024,1,1.14
17207660110,CH_Search_Brand,22/01/2024,1,1.14
17207660110,CH_Search_Brand,18/01/2024,1,1.14
17207660110,CH_Search_Brand,16/01/2024,1,0.88
17207660110,CH_Search_Brand,13/01/2024,1,0.88
17207660110,CH_Search_Brand,04/01/2024,1,0.88
17207660110,CH_Search_Brand,27/12/2023,1,1.14
17207660110,CH_Search_Brand,21/12/2023,1,0.36
17207660110,CH_Search_Brand,14/12/2023,1,0.87
17207660110,CH_Search_Brand,11/12/2023,1,0.33
17207660110,CH_Search_Brand,20/11/2023,1,1.13
17207660110,CH_Search_Brand,19/11/2023,1,1.13
17207660110,CH_Search_Brand,17/11/2023,1,1.13
17207660110,CH_Search_Brand,11/11/2023,1,0.86
17207660110,CH_Search_Brand,08/11/2023,1,0.85
17207660110,CH_Search_Brand,05/11/2023,1,0.88
17207660110,CH_Search_Brand,02/11/2023,1,0.88
17207660110,CH_Search_Brand,01/11/2023,1,0.03
17207660110,CH_Search_Brand,25/10/2023,1,1.1
17207660110,CH_Search_Brand,20/10/2023,1,1.13
17207660110,CH_Search_Brand,13/10/2023,1,0.88
17207660110,CH_Search_Brand,02/10/2023,1,0.88
17207660110,CH_Search_Brand,29/09/2023,1,1.12
17207660110,CH_Search_Brand,26/09/2023,1,1.13
17207660110,CH_Search_Brand,21/09/2023,1,0.88
17207660110,CH_Search_Brand,17/09/2023,1,0.88
17207660110,CH_Search_Brand,16/09/2023,1,0.39
17207660110,CH_Search_Brand,13/09/2023,1,0.6
17207660110,CH_Search_Brand,08/09/2023,1,0.57
17207660110,CH_Search_Brand,07/09/2023,1,1.14
17207660110,CH_Search_Brand,06/09/2023,1,0.88
17207660110,CH_Search_Brand,31/08/2023,1,0.88
17207660110,CH_Search_Brand,30/08/2023,1,0.87
17207660110,CH_Search_Brand,29/08/2023,1,0.88
17207660110,CH_Search_Brand,26/08/2023,1,1.12
17207660110,CH_Search_Brand,20/08/2023,1,0.78
17207660110,CH_Search_Brand,16/08/2023,1,0.87
17207660110,CH_Search_Brand,14/08/2023,1,0.87
17207660110,CH_Search_Brand,09/08/2023,1,0.2
17207660110,CH_Search_Brand,08/08/2023,1,0.85
17207660110,CH_Search_Brand,17/07/2023,1,0.04
17207660110,CH_Search_Brand,13/07/2023,1,0.88
17207660110,CH_Search_Brand,05/07/2023,1,0.86
17207660110,CH_Search_Brand,03/07/2023,1,0.82
17207660110,CH_Search_Brand,30/06/2023,1,0.8
17207660110,CH_Search_Brand,07/06/2023,1,0.88
17207660110,CH_Search_Brand,02/06/2023,1,0.88
17207660110,CH_Search_Brand,29/05/2023,1,1.12
17207660110,CH_Search_Brand,23/05/2023,1,1.08
17207660110,CH_Search_Brand,16/05/2023,1,0.88
17207660110,CH_Search_Brand,14/05/2023,1,0.85
17207660110,CH_Search_Brand,06/04/2023,1,0.74
17207660110,CH_Search_Brand,05/04/2023,1,0.82
17207660110,CH_Search_Brand,04/04/2023,1,0.72
17207660110,CH_Search_Brand,03/04/2023,1,0.11
17207660110,CH_Search_Brand,31/03/2023,1,0.67
17207660110,CH_Search_Brand,28/03/2023,1,0.9
17207660110,CH_Search_Brand,24/03/2023,1,1.14
17207660110,CH_Search_Brand,23/03/2023,1,0.68
17207660110,CH_Search_Brand,21/03/2023,1,1.01
17207660110,CH_Search_Brand,12/03/2023,1,0.86
17207660110,CH_Search_Brand,08/03/2023,1,1.11
17207660110,CH_Search_Brand,04/03/2023,1,1.07
17207660110,CH_Search_Brand,27/02/2023,1,1.14
17207660110,CH_Search_Brand,26/02/2023,1,0.87
17207660110,CH_Search_Brand,24/02/2023,1,1.14
17207660110,CH_Search_Brand,23/02/2023,1,0.87
17207660110,CH_Search_Brand,20/02/2023,1,0.88
17207660110,CH_Search_Brand,18/02/2023,1,0.06
17207660110,CH_Search_Brand,13/02/2023,1,0.92
17207660110,CH_Search_Brand,10/02/2023,1,0.83
17207660110,CH_Search_Brand,05/02/2023,1,1.06
17207660110,CH_Search_Brand,30/01/2023,1,0.68
17207660110,CH_Search_Brand,24/01/2023,1,0.63
17207660110,CH_Search_Brand,22/01/2023,1,0.8
17207660110,CH_Search_Brand,19/01/2023,1,1.14
17207660110,CH_Search_Brand,18/01/2023,1,1.14
17207660110,CH_Search_Brand,17/01/2023,1,1.13
17207660110,CH_Search_Brand,16/01/2023,1,0.77
17207660110,CH_Search_Brand,13/01/2023,1,0.63
17207660110,CH_Search_Brand,09/01/2023,1,0.75
17207660110,CH_Search_Brand,05/01/2023,1,0.59
17207660110,CH_Search_Brand,03/01/2023,1,0.16
17207660110,CH_Search_Brand,31/12/2022,1,0.76
17207660110,CH_Search_Brand,25/12/2022,1,0.1
17207660110,CH_Search_Brand,19/12/2022,1,0.5
17207660110,CH_Search_Brand,16/12/2022,1,0.82
17207660110,CH_Search_Brand,14/12/2022,1,0.78
17207660110,CH_Search_Brand,12/12/2022,1,0.54
17207660110,CH_Search_Brand,30/11/2022,1,0.62
17207660110,CH_Search_Brand,27/11/2022,1,0.75
17207660110,CH_Search_Brand,24/11/2022,1,1.06
17207660110,CH_Search_Brand,22/11/2022,1,1.07
17207660110,CH_Search_Brand,20/11/2022,1,1.12
17207660110,CH_Search_Brand,19/11/2022,1,0.62
17207660110,CH_Search_Brand,13/11/2022,1,0.79
17207660110,CH_Search_Brand,04/11/2022,1,0.83
17207660110,CH_Search_Brand,01/11/2022,1,0.88
17207660110,CH_Search_Brand,30/10/2022,1,0.87
17207660110,CH_Search_Brand,27/10/2022,1,0.73
17207660110,CH_Search_Brand,25/10/2022,1,0.79
17207660110,CH_Search_Brand,23/10/2022,1,1.11
17207660110,CH_Search_Brand,21/10/2022,1,0.55
17207660110,CH_Search_Brand,19/10/2022,1,0.82
17207660110,CH_Search_Brand,14/10/2022,1,0.79
17207660110,CH_Search_Brand,13/10/2022,1,0.65
17207660110,CH_Search_Brand,12/10/2022,1,1.02
17207660110,CH_Search_Brand,11/10/2022,1,0.45
17207660110,CH_Search_Brand,08/10/2022,1,0.88
17207660110,CH_Search_Brand,05/10/2022,1,0.72
17207660110,CH_Search_Brand,04/10/2022,1,0.73
17207660110,CH_Search_Brand,02/10/2022,1,0.76
17207660110,CH_Search_Brand,30/09/2022,1,0.35
17207660110,CH_Search_Brand,29/09/2022,1,0.79
17207660110,CH_Search_Brand,16/09/2022,1,1.55
17207660110,CH_Search_Brand,14/09/2022,1,0.54
17207660110,CH_Search_Brand,11/09/2022,1,1.16
17207660110,CH_Search_Brand,09/09/2022,1,1.38
17207660110,CH_Search_Brand,03/09/2022,1,6.38
17207660110,CH_Search_Brand,01/09/2022,1,5.18
17207660110,CH_Search_Brand,21/08/2022,1,1.37
17207660110,CH_Search_Brand,13/08/2022,1,2.26
17207660110,CH_Search_Brand,06/08/2022,1,0.85
17207660110,CH_Search_Brand,03/08/2022,1,0.08
17207660110,CH_Search_Brand,01/08/2022,1,0.26
17207660110,CH_Search_Brand,30/07/2022,1,1.29
17207660110,CH_Search_Brand,29/07/2022,1,1.41
17207660110,CH_Search_Brand,28/07/2022,1,4.45
17207660110,CH_Search_Brand,23/07/2022,1,0.25
17207660110,CH_Search_Brand,22/07/2022,1,0.24
17207660110,CH_Search_Brand,20/07/2022,1,0.58
17207660110,CH_Search_Brand,14/07/2022,1,1.22
17207660110,CH_Search_Brand,12/07/2022,1,3.86
17207660110,CH_Search_Brand,09/07/2022,1,0.28
17207660110,CH_Search_Brand,05/07/2022,1,0.59
17207660110,CH_Search_Brand,29/06/2022,1,0.16
17207660110,CH_Search_Brand,28/06/2022,1,0.32
19241574714,ES_Search_GEN,23/04/2023,2,0.47
19241574714,ES_Search_GEN,24/02/2023,2,0.78
19241574714,ES_Search_GEN,10/02/2024,4,2.3
19241574714,ES_Search_GEN,15/11/2023,4,11.68
19241574714,ES_Search_GEN,23/02/2023,4,0.17
19241574714,ES_Search_GEN,05/01/2024,5,2.76
19241574714,ES_Search_GEN,28/10/2023,6,2.21
19241574714,ES_Search_GEN,14/05/2023,6,1.51
19241574714,ES_Search_GEN,18/03/2023,6,0.66
19241574714,ES_Search_GEN,11/03/2023,6,1.61
19241574714,ES_Search_GEN,22/02/2023,6,2.87
19241574714,ES_Search_GEN,10/01/2024,7,4.45
19241574714,ES_Search_GEN,02/01/2024,7,6.01
19241574714,ES_Search_GEN,23/11/2023,7,4.45
19241574714,ES_Search_GEN,02/09/2023,7,1.79
19241574714,ES_Search_GEN,17/03/2023,7,6.19
19241574714,ES_Search_GEN,06/01/2024,8,1.87
19241574714,ES_Search_GEN,31/12/2023,8,6.25
19241574714,ES_Search_GEN,27/12/2023,8,3.98
19241574714,ES_Search_GEN,01/07/2023,8,2.18
19241574714,ES_Search_GEN,11/02/2024,9,2.8
19241574714,ES_Search_GEN,03/09/2023,9,4.18
19241574714,ES_Search_GEN,24/06/2023,9,3.49
19241574714,ES_Search_GEN,20/05/2023,9,1.57
19241574714,ES_Search_GEN,13/05/2023,9,1.55
19241574714,ES_Search_GEN,10/03/2023,9,3.15
19241574714,ES_Search_GEN,27/02/2023,9,2.65
19241574714,ES_Search_GEN,29/12/2023,10,7.43
19241574714,ES_Search_GEN,23/12/2023,10,6.34
19241574714,ES_Search_GEN,06/12/2023,10,5.97
19241574714,ES_Search_GEN,05/12/2023,10,9.3
